0.00616054980258147 0.15872654 0.004749376814868089 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 2048, 'input_size': [4, 1], 'network_layers': [100, 100, 1], 'learning_rate': 0.015, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'lewicki': False, 'augment_division': False, 'random': False, 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': None, 'save_weights': None, 'reproducible': True, 'verbose': 1, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-22 17:43:38.748717
0.03921899568041166 0.16134974 0.017773748157141167 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 2048, 'input_size': [4, 1], 'network_layers': [100, 100, 1], 'learning_rate': 0.015, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'lewicki': False, 'augment_division': True, 'random': False, 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': None, 'save_weights': None, 'reproducible': True, 'verbose': 1, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-22 18:00:09.501741
0.1454208732287089 2.3841858e-07 0.16532278010913082 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 1], 'network_layers': [100, 100, 1], 'learning_rate': 0.0251, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'lewicki': False, 'augment_division': True, 'random': False, 'early_stopping': None, 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': None, 'save_weights': None, 'reproducible': True, 'verbose': 1, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-23 14:01:03.776797
0.026356295904517175 0.16668525 0.010296263337353562 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 1], 'network_layers': [100, 100, 100, 1], 'learning_rate': 0.0151, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'lewicki': False, 'augment_division': True, 'random': False, 'early_stopping': None, 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': 'error_aug.png', 'save_weights': None, 'reproducible': True, 'verbose': 1, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-23 14:07:54.172172
0.1454208732287089 2.3841858e-07 0.16532278010913082 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 1], 'network_layers': [100, 100, 1], 'learning_rate': 0.0251, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'lewicki': False, 'augment_division': True, 'random': False, 'early_stopping': None, 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': 'error_aug.png', 'save_weights': None, 'reproducible': True, 'verbose': 1, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-23 14:08:58.931232
0.0031825072179238003 0.15997659 0.0029168128967285156 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 1], 'network_layers': [100, 100, 100, 1], 'learning_rate': 0.0151, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'lewicki': False, 'augment_division': False, 'random': False, 'early_stopping': None, 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': 'error_no_aug.png', 'save_weights': None, 'reproducible': True, 'verbose': 1, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-23 14:16:01.851343
0.0019383261532833179 0.16175523 0.0009904498623292124 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 1], 'network_layers': [100, 100, 100, 1], 'learning_rate': 0.0151, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'lewicki': False, 'augment_division': True, 'random': False, 'early_stopping': None, 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': 'error_augLewicki.png', 'save_weights': None, 'reproducible': True, 'verbose': 1, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-23 14:18:58.591464
0.01168414176205794 0.16027346 0.004261926266430738 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 1024, 'input_size': [4, 1], 'network_layers': [100, 100, 100, 1], 'learning_rate': 0.0151, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': True, 'augment_division': True, 'augment_zeros': True, 'random': False, 'early_stopping': None, 'activation_regularization': 0, 'bias_regularization': 0, 'plot_error': 'error_thre.png', 'save_weights': None, 'reproducible': True, 'verbose': 1, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-23 15:11:37.241482
1.1755844020843507 0.014854206 1.1666431417217484 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 800, 'input_size': [4, 1], 'network_layers': [50, 50, 50, 1], 'learning_rate': 0.0001, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': True, 'augment_division': True, 'augment_zeros': True, 'random': False, 'early_stopping': None, 'activation_regularization': 0.1, 'bias_regularization': 0.1, 'plot_error': 'error_thre6.png', 'save_weights': None, 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-23 16:53:21.227136
1.1753698532104493 0.008344841 1.166513968042873 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 672, 'input_size': [4, 1], 'network_layers': [50, 50, 50, 1], 'learning_rate': 0.0001, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': True, 'augment_division': True, 'augment_zeros': True, 'random': False, 'early_stopping': None, 'activation_regularization': 0.1, 'bias_regularization': 0.1, 'plot_error': 'error_thre5.png', 'save_weights': None, 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-23 16:58:16.428816
1.1755312819163004 0.014373936 1.1665441312820801 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 544, 'input_size': [4, 1], 'network_layers': [50, 50, 50, 1], 'learning_rate': 0.0001, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': True, 'augment_division': True, 'augment_zeros': True, 'random': False, 'early_stopping': None, 'activation_regularization': 0.1, 'bias_regularization': 0.1, 'plot_error': 'error_thre4.png', 'save_weights': None, 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-23 17:12:10.292107
1.1755972272872925 0.015496009 1.1665873133738385 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 416, 'input_size': [4, 1], 'network_layers': [50, 50, 50, 1], 'learning_rate': 0.0001, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': True, 'augment_division': True, 'augment_zeros': True, 'random': False, 'early_stopping': None, 'activation_regularization': 0.1, 'bias_regularization': 0.1, 'plot_error': 'error_thre3.png', 'save_weights': None, 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-23 17:23:26.053221
1.1754936994552612 0.00792349 1.1665576957294932 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 288, 'input_size': [4, 1], 'network_layers': [50, 50, 50, 1], 'learning_rate': 0.0001, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': True, 'augment_division': True, 'augment_zeros': True, 'random': False, 'early_stopping': None, 'activation_regularization': 0.1, 'bias_regularization': 0.1, 'plot_error': 'error_thre2.png', 'save_weights': None, 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-23 17:38:26.435476
1.175495948155721 0.0050681373 1.1665789114137737 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 160, 'input_size': [4, 1], 'network_layers': [50, 50, 50, 1], 'learning_rate': 0.0001, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': True, 'augment_division': True, 'augment_zeros': True, 'random': False, 'early_stopping': None, 'activation_regularization': 0.1, 'bias_regularization': 0.1, 'plot_error': 'error_thre1.png', 'save_weights': None, 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-23 17:44:28.200710
1.1758612350463866 0.02597675 1.1665704989051435 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 32, 'input_size': [4, 1], 'network_layers': [50, 50, 50, 1], 'learning_rate': 0.0001, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': True, 'augment_division': True, 'augment_zeros': True, 'random': False, 'early_stopping': None, 'activation_regularization': 0.1, 'bias_regularization': 0.1, 'plot_error': 'error_thre0.png', 'save_weights': None, 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-23 18:19:57.037535
1.1754546150843301 0.01092852 1.1665034765556737 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 928, 'input_size': [4, 1], 'network_layers': [50, 50, 50, 1], 'learning_rate': 0.0001, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': True, 'augment_division': True, 'augment_zeros': True, 'random': False, 'early_stopping': None, 'activation_regularization': 0.1, 'bias_regularization': 0.1, 'plot_error': 'error_thre7.png', 'save_weights': None, 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-23 18:58:26.496425
1.1638912950515747 9.313226e-10 1.1549432129390316 {'activation_function': 'relu', 'epochs': 100, 'batch_size': 672, 'input_size': [4, 1], 'network_layers': [50, 50, 50, 1], 'learning_rate': 0.050100000000000006, 'optimizer': 'adam', 'loss_function': 'mae', 'metric': 'mae', 'train_points': 200000, 'train_points_version': 'a', 'test_points': 30000, 'test_points_version': 'a', 'augment_lewicki': True, 'augment_division': True, 'augment_zeros': True, 'random': False, 'early_stopping': None, 'activation_regularization': 0.1, 'bias_regularization': 0.1, 'plot_error': 'error_thre13.png', 'save_weights': None, 'reproducible': True, 'verbose': 0, 'information': False, 'send_mail': None, 'config_file': None, 'batch_file': None} 2018-10-23 19:13:17.563014
